loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies
6000, 36 months,8.19,188.55,A,A4,10+ years,MORTGAGE,110000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,17.36,Aug-1999,11,0,9994,35.6,50,w,Individual,4,0
10000, 60 months,17.97,253.78,D,D1,5 years,RENT,79000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,23.09,Oct-2007,15,0,8866,27.8,26,f,Individual,0,0
12000, 60 months,22.35,333.82,D,D5,1 year,MORTGAGE,53000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,15.01,May-2003,13,1,15821,60.0,42,w,Individual,2,1
11000, 36 months,13.56,373.61,C,C1,2 years,RENT,108000.0,Source Verified,Nov-2018,Fully Paid,house,0.86,Jul-2014,7,0,769,1.8,7,w,Individual,0,0
4000, 36 months,20.89,150.48,D,D4,< 1 year,MORTGAGE,42000.0,Not Verified,Nov-2018,Fully Paid,other,21.94,Feb-2007,4,0,3963,52.8,20,w,Individual,2,0
10000, 36 months,12.98,336.85,B,B5,< 1 year,MORTGAGE,55000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,32.1,Sep-2000,13,0,11627,34.7,18,w,Individual,2,0
5850, 36 months,6.46,179.2,A,A1,10+ years,RENT,48000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,18.7,Nov-1986,12,0,3574,3.6,23,w,Individual,0,0
12500, 36 months,18.94,457.83,D,D2,2 years,RENT,79000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,15.89,Sep-2010,13,0,9378,23.9,20,w,Individual,0,0
4600, 36 months,7.02,142.08,A,A2,10+ years,MORTGAGE,42000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,25.74,Oct-2004,8,0,1709,8.3,20,w,Individual,1,0
15000, 36 months,10.72,489.1,B,B2,< 1 year,MORTGAGE,100000.0,Not Verified,Nov-2018,Fully Paid,home_improvement,20.03,Apr-2005,16,0,26598,50.1,29,w,Joint App,5,0
15000, 36 months,13.56,509.47,C,C1,10+ years,OWN,47840.0,Not Verified,Nov-2018,Fully Paid,credit_card,5.85,Oct-2009,6,0,3042,15.8,29,w,Individual,1,0
10000, 60 months,22.35,278.19,D,D5,10+ years,RENT,73000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,25.53,May-1999,11,0,9548,21.0,15,w,Individual,0,0
35000, 60 months,10.72,756.11,B,B2,< 1 year,MORTGAGE,186000.0,Not Verified,Nov-2018,Fully Paid,credit_card,2.1,Dec-2000,6,0,6998,32.7,11,w,Individual,2,0
15000, 36 months,8.19,471.37,A,A4,10+ years,MORTGAGE,120000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,15.79,Jan-2002,16,0,14321,11.6,26,w,Individual,2,0
10000, 60 months,15.02,238.01,C,C3,10+ years,RENT,40000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,10.86,Dec-2008,20,0,5485,19.7,22,w,Individual,0,0
11500, 60 months,20.89,310.41,D,D4,8 years,MORTGAGE,45000.0,Verified,Nov-2018,Fully Paid,debt_consolidation,28.61,Mar-1998,14,0,18655,64.3,47,w,Individual,0,0
7500, 36 months,7.56,233.51,A,A3,10+ years,MORTGAGE,36000.0,Not Verified,Nov-2018,Fully Paid,credit_card,23.73,May-1975,12,0,7320,14.2,33,w,Individual,3,0
10000, 60 months,8.19,203.68,A,A4,2 years,RENT,75000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,4.75,Jul-2008,9,0,19545,25.5,18,w,Individual,0,0
18000, 60 months,19.92,476.09,D,D3,10+ years,RENT,120000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,11.09,Apr-1994,8,0,2095,10.2,29,w,Individual,3,0
8000, 36 months,11.31,263.09,B,B3,3 years,RENT,230000.0,Source Verified,Nov-2018,Fully Paid,home_improvement,10.74,Oct-1998,24,0,34477,27.8,52,w,Individual,9,0
40000, 60 months,13.56,921.64,C,C1,10+ years,RENT,111235.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,32.04,Jul-2007,13,1,26673,10.4,33,f,Individual,0,1
10500, 60 months,22.35,292.1,D,D5,2 years,MORTGAGE,49000.0,Not Verified,Nov-2018,Fully Paid,home_improvement,38.08,Oct-2000,11,0,6243,67.1,29,f,Individual,0,0
20000, 36 months,10.47,649.77,B,B2,7 years,MORTGAGE,50000.0,Source Verified,Nov-2018,Fully Paid,credit_card,9.77,Dec-1990,8,0,14783,45.5,10,w,Individual,2,0
3500, 36 months,10.72,114.13,B,B2,10+ years,RENT,100000.0,Source Verified,Nov-2018,Fully Paid,other,13.9,Mar-2005,23,0,2691,23.4,35,f,Individual,0,0
12000, 36 months,12.98,404.22,B,B5,4 years,RENT,40000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,24.27,Jan-2001,6,0,333,8.5,14,w,Individual,0,0
6000, 36 months,16.14,211.36,C,C4,< 1 year,MORTGAGE,65000.0,Not Verified,Nov-2018,Fully Paid,car,13.02,Aug-2004,9,0,18549,41.2,15,w,Individual,3,0
12000, 60 months,13.56,276.49,C,C1,10+ years,MORTGAGE,69211.44,Not Verified,Nov-2018,Fully Paid,credit_card,20.25,Jul-2003,9,0,42335,24.1,21,w,Joint App,2,0
16800, 36 months,7.02,518.89,A,A2,< 1 year,RENT,130000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,9.48,Dec-2013,16,0,15415,14.2,20,w,Individual,0,0
15600, 36 months,14.47,536.74,C,C2,< 1 year,MORTGAGE,52000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,21.49,Nov-2008,14,0,4011,21.0,19,w,Individual,0,0
7500, 36 months,7.56,233.51,A,A3,8 years,MORTGAGE,130000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,8.7,Apr-2009,12,0,8951,21.9,22,w,Individual,1,0
35000, 36 months,16.14,1232.92,C,C4,< 1 year,MORTGAGE,300000.0,Source Verified,Nov-2018,Charged Off,other,13.88,Aug-2010,22,1,44283,84.5,44,w,Individual,0,1
28000, 36 months,17.97,1011.85,D,D1,6 years,MORTGAGE,72800.0,Verified,Nov-2018,Fully Paid,credit_card,30.3,Nov-2004,8,0,14240,65.9,18,w,Joint App,0,0
2000, 36 months,11.8,66.24,B,B4,10+ years,MORTGAGE,85000.0,Not Verified,Nov-2018,Fully Paid,medical,6.44,Aug-1996,7,0,28498,78.5,25,w,Individual,3,0
10000, 60 months,24.37,289.84,E,E2,10+ years,MORTGAGE,39000.0,Not Verified,Nov-2018,Fully Paid,medical,0.77,Jul-2003,6,0,428,3.7,23,w,Individual,4,0
12000, 36 months,8.19,377.09,A,A4,10+ years,MORTGAGE,39000.0,Verified,Nov-2018,Fully Paid,debt_consolidation,39.06,Nov-1966,27,0,24288,19.6,44,w,Individual,6,0
15000, 36 months,11.8,496.79,B,B4,10+ years,OWN,98000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,19.92,Feb-1985,11,0,68544,91.0,23,w,Individual,1,0
15000, 36 months,7.84,468.94,A,A4,10+ years,MORTGAGE,100000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,25.06,Apr-1993,12,0,42047,71.1,46,w,Individual,7,0
11000, 60 months,12.98,250.18,B,B5,8 years,MORTGAGE,48000.0,Verified,Nov-2018,Fully Paid,debt_consolidation,13.7,Dec-2006,5,0,0,0.0,19,f,Individual,3,0
40000, 60 months,17.97,1015.09,D,D1,8 years,MORTGAGE,90000.0,Verified,Nov-2018,Fully Paid,home_improvement,24.07,Nov-2005,8,0,48745,95.6,12,w,Joint App,2,0
25000, 60 months,10.33,535.25,B,B1,4 years,RENT,85000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,10.93,Nov-2002,10,0,18363,46.5,15,w,Individual,0,0
7000, 36 months,10.33,226.96,B,B1,10+ years,RENT,15866.88,Not Verified,Nov-2018,Fully Paid,credit_card,22.09,Oct-2001,3,0,5853,33.1,13,w,Individual,0,0
27650, 36 months,11.8,915.74,B,B4,2 years,RENT,107000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,17.63,Mar-2001,19,0,30372,28.7,32,w,Individual,0,0
35000, 60 months,20.89,944.71,D,D4,10+ years,MORTGAGE,78435.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,16.05,Jul-2004,15,0,26099,59.7,42,w,Individual,2,0
4000, 36 months,7.56,124.54,A,A3,6 years,RENT,27000.0,Not Verified,Nov-2018,Fully Paid,car,13.64,Nov-2004,4,0,154,1.2,12,w,Individual,0,0
32200, 60 months,18.94,834.23,D,D2,10+ years,MORTGAGE,79000.0,Verified,Nov-2018,Fully Paid,debt_consolidation,61.31,Jul-1995,20,0,64194,75.3,48,w,Joint App,5,0
17750, 36 months,10.72,578.77,B,B2,3 years,MORTGAGE,120000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,22.64,Apr-1997,9,0,15631,44.2,35,w,Individual,3,0
25000, 36 months,10.08,807.62,B,B1,< 1 year,MORTGAGE,147000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,6.21,Dec-2009,8,1,29930,58.5,10,w,Individual,1,1
14400, 60 months,11.8,318.87,B,B4,3 years,MORTGAGE,120000.0,Source Verified,Nov-2018,Fully Paid,credit_card,17.71,Mar-2007,18,0,31980,74.0,28,w,Individual,1,0
10000, 60 months,13.56,230.41,C,C1,1 year,RENT,50003.0,Not Verified,Nov-2018,Fully Paid,credit_card,30.77,Sep-2005,20,0,10295,14.5,35,w,Individual,0,0
16000, 60 months,16.14,390.29,C,C4,5 years,RENT,64000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,12.04,Nov-1982,5,0,16793,56.0,14,w,Individual,0,0
16000, 36 months,7.56,498.15,A,A3,7 years,MORTGAGE,90000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,25.47,Nov-2003,16,0,28975,80.5,43,w,Individual,8,0
15200, 60 months,13.56,350.22,C,C1,4 years,MORTGAGE,67000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,18.4,Dec-2004,16,0,6758,9.1,37,w,Individual,6,0
10000, 36 months,11.8,331.19,B,B4,10+ years,RENT,35000.0,Not Verified,Nov-2018,Fully Paid,car,25.1,Oct-2012,15,0,6516,20.6,21,w,Individual,0,0
40000, 60 months,11.8,885.75,B,B4,< 1 year,RENT,110000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,9.08,Jul-1997,5,1,11552,45.3,13,w,Individual,0,1
12000, 36 months,11.31,394.63,B,B3,2 years,RENT,31000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,28.73,Jan-2011,6,0,388,9.2,7,w,Individual,0,0
2000, 36 months,15.02,69.36,C,C3,3 years,RENT,51000.0,Not Verified,Nov-2018,Fully Paid,medical,20.09,Apr-2008,7,0,6487,54.0,11,w,Individual,0,0
15000, 36 months,15.02,520.13,C,C3,5 years,MORTGAGE,75000.0,Not Verified,Nov-2018,Fully Paid,home_improvement,17.1,Jul-2013,14,0,36221,44.0,20,w,Individual,2,0
5000, 36 months,8.81,158.56,A,A5,10+ years,MORTGAGE,42000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,16.49,Jun-2005,14,0,4824,17.9,19,w,Individual,3,0
10000, 60 months,13.56,230.41,C,C1,10+ years,RENT,40000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,10.89,Nov-2007,7,1,745,8.2,21,f,Individual,1,1
7200, 36 months,14.47,247.73,C,C2,10+ years,OWN,77000.0,Source Verified,Nov-2018,Fully Paid,other,23.08,May-2000,11,1,5438,39.1,31,w,Individual,2,1
20000, 60 months,10.33,428.2,B,B1,10+ years,MORTGAGE,95000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,4.33,Aug-1992,9,0,5820,28.1,21,f,Individual,1,0
5000, 36 months,10.33,162.12,B,B1,2 years,MORTGAGE,60000.0,Source Verified,Nov-2018,Fully Paid,home_improvement,16.23,Jul-2006,5,0,541,5.4,20,f,Individual,4,0
8000, 36 months,7.56,249.08,A,A3,10+ years,MORTGAGE,140000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,24.04,Nov-1996,16,0,6967,21.0,35,w,Individual,5,0
10000, 36 months,11.8,331.19,B,B4,10+ years,RENT,48274.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,29.09,Oct-1993,24,1,12132,26.0,30,w,Individual,0,1
17500, 36 months,10.72,570.61,B,B2,6 years,MORTGAGE,87000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,31.52,Mar-2003,35,0,22367,20.1,47,w,Individual,3,0
1000, 36 months,24.37,39.43,E,E2,10+ years,RENT,99000.0,Verified,Nov-2018,Fully Paid,moving,27.93,Mar-2003,16,0,26619,44.8,50,w,Individual,2,0
7200, 36 months,12.98,242.53,B,B5,< 1 year,OWN,50000.0,Not Verified,Nov-2018,Fully Paid,credit_card,26.4,Jan-2000,11,0,9977,26.8,27,w,Individual,1,0
30000, 36 months,8.81,951.35,A,A5,< 1 year,OWN,180000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,10.21,Nov-2000,5,0,11392,81.4,8,w,Individual,0,0
15000, 36 months,7.56,467.01,A,A3,10+ years,MORTGAGE,70000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,20.28,Dec-2004,11,0,17626,40.7,31,f,Joint App,6,0
20000, 36 months,12.98,673.69,B,B5,< 1 year,MORTGAGE,140000.0,Source Verified,Nov-2018,Fully Paid,credit_card,5.34,Mar-1994,15,0,24813,22.6,29,w,Individual,3,0
25000, 60 months,16.14,609.82,C,C4,< 1 year,MORTGAGE,30000.0,Not Verified,Nov-2018,Fully Paid,house,15.48,Jan-2005,6,0,1059,6.3,11,w,Joint App,3,0
20000, 36 months,11.31,657.72,B,B3,1 year,MORTGAGE,72000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,15.18,Mar-1996,23,0,16424,37.1,55,w,Individual,1,0
20000, 36 months,13.56,679.29,C,C1,10+ years,MORTGAGE,83000.0,Verified,Nov-2018,Fully Paid,debt_consolidation,45.98,Apr-2006,15,0,7749,36.7,27,w,Joint App,2,0
15000, 60 months,18.94,388.62,D,D2,10+ years,MORTGAGE,33360.0,Verified,Nov-2018,Fully Paid,debt_consolidation,23.31,Jun-2007,7,1,2765,14.5,30,w,Joint App,4,1
4000, 36 months,6.67,122.91,A,A2,3 years,RENT,90000.0,Not Verified,Nov-2018,Fully Paid,major_purchase,15.16,Jan-1992,8,0,8051,18.3,11,w,Individual,1,0
35000, 60 months,17.97,888.2,D,D1,4 years,MORTGAGE,56000.0,Verified,Nov-2018,Fully Paid,credit_card,46.89,Oct-1996,15,0,33542,92.4,24,w,Joint App,1,0
22000, 60 months,18.94,569.97,D,D2,10+ years,MORTGAGE,68000.0,Verified,Nov-2018,Fully Paid,debt_consolidation,31.98,Oct-2007,22,0,21272,71.6,32,w,Individual,5,0
3500, 36 months,13.56,118.88,C,C1,10+ years,RENT,20316.0,Source Verified,Nov-2018,Fully Paid,credit_card,34.73,Aug-2005,23,1,15349,11.7,77,w,Individual,0,1
24000, 60 months,13.56,552.98,C,C1,1 year,MORTGAGE,50000.0,Source Verified,Nov-2018,Fully Paid,major_purchase,12.87,Nov-1998,9,0,62,0.6,25,w,Individual,0,0
3000, 36 months,27.27,122.92,E,E5,10+ years,MORTGAGE,120000.0,Not Verified,Nov-2018,Fully Paid,other,11.61,Apr-2000,10,1,9802,76.0,19,w,Individual,1,1
24000, 60 months,17.97,609.06,D,D1,4 years,MORTGAGE,125000.0,Verified,Nov-2018,Fully Paid,debt_consolidation,32.59,Oct-1992,19,0,22322,48.2,47,w,Individual,5,0
35000, 60 months,16.91,868.15,C,C5,3 years,MORTGAGE,200000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,17.22,Sep-2000,16,0,39201,82.0,51,f,Individual,2,0
15000, 60 months,17.97,380.66,D,D1,10+ years,RENT,57000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,2.19,Apr-2010,5,0,7689,55.7,9,w,Individual,0,0
3000, 36 months,19.92,111.37,D,D3,1 year,RENT,60000.0,Not Verified,Nov-2018,Fully Paid,other,12.3,Sep-2001,30,0,20838,45.4,40,w,Individual,0,0
6300, 36 months,10.33,204.27,B,B1,7 years,MORTGAGE,70000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,56.83,Sep-1997,17,0,49123,71.5,43,w,Joint App,7,0
10000, 36 months,12.98,336.85,B,B5,10+ years,RENT,24672.0,Verified,Nov-2018,Fully Paid,debt_consolidation,17.46,Mar-1998,5,0,13287,70.3,10,f,Individual,2,0
6000, 36 months,6.67,184.36,A,A2,< 1 year,MORTGAGE,142000.0,Not Verified,Nov-2018,Fully Paid,home_improvement,15.74,Aug-2007,19,1,12751,21.5,34,w,Joint App,0,1
14400, 60 months,10.08,306.53,B,B1,3 years,MORTGAGE,55000.0,Verified,Nov-2018,Fully Paid,debt_consolidation,18.7,Jun-2010,15,0,6873,12.4,19,w,Joint App,2,0
8000, 36 months,13.56,271.72,C,C1,5 years,MORTGAGE,113021.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,17.17,Jul-2003,9,0,25699,42.5,20,w,Individual,3,0
4050, 36 months,11.55,133.65,B,B4,10+ years,MORTGAGE,30000.0,Verified,Nov-2018,Fully Paid,renewable_energy,10.12,Jun-1997,9,0,6004,24.7,19,w,Joint App,4,0
5000, 36 months,15.02,173.38,C,C3,10+ years,MORTGAGE,17000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,29.44,Jul-2007,10,0,1469,54.4,23,w,Joint App,1,0
13000, 60 months,12.98,295.66,B,B5,10+ years,MORTGAGE,67000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,17.27,Apr-2005,16,0,5394,9.7,32,w,Individual,2,0
27950, 60 months,20.89,754.42,D,D4,< 1 year,MORTGAGE,155000.0,Not Verified,Nov-2018,Fully Paid,credit_card,31.32,Mar-1999,19,0,52729,75.1,34,w,Joint App,2,0
10000, 60 months,11.8,221.44,B,B4,< 1 year,RENT,70000.0,Source Verified,Nov-2018,Fully Paid,major_purchase,10.15,Dec-2011,6,0,209,1.4,11,w,Individual,0,0
40000, 60 months,8.19,814.7,A,A4,< 1 year,MORTGAGE,148000.0,Verified,Nov-2018,Fully Paid,debt_consolidation,15.23,Sep-2007,32,0,5373,2.8,53,w,Individual,3,0
5000, 36 months,8.81,158.56,A,A5,10+ years,MORTGAGE,52000.0,Not Verified,Nov-2018,Fully Paid,credit_card,38.08,Jul-2005,17,0,8156,23.6,27,w,Joint App,4,0
28500, 60 months,8.19,580.48,A,A4,10+ years,MORTGAGE,210000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,11.56,Feb-1990,12,0,8756,7.8,25,w,Individual,0,0
20000, 36 months,6.46,612.62,A,A1,10+ years,MORTGAGE,86532.0,Verified,Nov-2018,Fully Paid,debt_consolidation,21.15,Apr-1999,9,0,6120,7.5,34,w,Individual,5,0
34175, 60 months,11.8,756.76,B,B4,10+ years,MORTGAGE,129500.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,18.39,Oct-1992,16,0,5716,5.4,29,w,Individual,4,0
15500, 60 months,11.8,343.23,B,B4,10+ years,MORTGAGE,39284.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,15.8,May-1982,10,0,1533,3.1,23,w,Individual,0,0
1000, 36 months,7.56,31.14,A,A3,< 1 year,MORTGAGE,140000.0,Source Verified,Nov-2018,Fully Paid,major_purchase,1.04,Oct-1996,13,0,1296,1.4,24,f,Joint App,5,0
4800, 36 months,16.91,170.92,C,C5,10+ years,MORTGAGE,111000.0,Source Verified,Nov-2018,Charged Off,debt_consolidation,13.35,Jun-2006,12,0,2809,35.1,19,w,Individual,0,0
25000, 36 months,7.02,772.16,A,A2,5 years,RENT,58000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,11.21,Oct-1990,7,0,23397,47.2,30,w,Individual,0,0
12000, 36 months,12.98,404.22,B,B5,10+ years,OWN,87000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,15.13,Mar-1994,7,0,18866,84.6,17,w,Individual,1,0
12000, 36 months,6.46,367.57,A,A1,2 years,OWN,24000.0,Source Verified,Nov-2018,Fully Paid,credit_card,29.4,Oct-2013,14,0,13591,0.0,14,w,Individual,0,0
11900, 60 months,27.27,365.3,E,E5,10+ years,RENT,34000.0,Verified,Nov-2018,Fully Paid,credit_card,17.3,May-2005,15,0,6901,37.0,21,w,Individual,0,0
15000, 60 months,11.8,332.16,B,B4,< 1 year,MORTGAGE,205000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,14.04,Jun-2000,16,0,14426,18.1,45,w,Individual,3,0
19650, 36 months,14.47,676.09,C,C2,< 1 year,MORTGAGE,81000.0,Source Verified,Nov-2018,Fully Paid,credit_card,18.31,Jul-2005,10,0,43276,66.4,32,w,Individual,2,0
10000, 36 months,8.19,314.25,A,A4,10+ years,OWN,104000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,16.55,Oct-2002,12,0,38599,48.9,17,w,Individual,2,0
7500, 36 months,6.11,228.54,A,A1,2 years,OWN,55000.0,Source Verified,Nov-2018,Fully Paid,credit_card,33.36,Mar-2007,21,0,14526,24.4,35,w,Individual,2,0
40000, 36 months,10.08,1292.2,B,B1,10+ years,MORTGAGE,600000.0,Verified,Nov-2018,Fully Paid,home_improvement,7.04,Mar-2005,17,0,15475,30.6,28,w,Individual,3,0
7000, 36 months,7.56,217.94,A,A3,4 years,RENT,55000.0,Not Verified,Nov-2018,Fully Paid,credit_card,13.05,Oct-2009,6,0,7095,20.8,13,w,Individual,0,0
9600, 36 months,6.46,294.06,A,A1,10+ years,MORTGAGE,116000.0,Not Verified,Nov-2018,Fully Paid,credit_card,10.48,Sep-2002,19,0,10862,10.7,41,f,Individual,3,0
28000, 60 months,14.47,658.36,C,C2,10+ years,RENT,50000.0,Verified,Nov-2018,Fully Paid,debt_consolidation,27.87,Apr-2005,6,1,3773,17.2,11,w,Individual,0,1
35000, 60 months,12.98,796.0,B,B5,10+ years,MORTGAGE,120000.0,Not Verified,Nov-2018,Fully Paid,home_improvement,12.83,Sep-2002,6,0,12277,18.6,30,f,Individual,6,0
4800, 36 months,8.81,152.22,A,A5,4 years,OWN,49000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,31.96,Aug-2014,12,0,5515,25.1,15,w,Individual,0,0
4800, 36 months,13.56,163.03,C,C1,10+ years,OWN,62400.0,Not Verified,Nov-2018,Fully Paid,other,52.08,Dec-2007,8,0,3152,16.2,17,w,Joint App,0,0
8000, 36 months,16.14,281.81,C,C4,< 1 year,OWN,61218.0,Verified,Nov-2018,Fully Paid,debt_consolidation,35.29,Aug-2010,11,0,13755,35.4,27,w,Individual,0,0
10000, 36 months,7.02,308.87,A,A2,< 1 year,MORTGAGE,82689.0,Verified,Nov-2018,Fully Paid,credit_card,13.61,Sep-2001,7,0,1078,5.6,17,w,Individual,2,0
8700, 36 months,17.97,314.4,D,D1,10+ years,MORTGAGE,86350.0,Source Verified,Nov-2018,Fully Paid,credit_card,34.34,Oct-2000,14,0,32734,94.3,54,w,Individual,3,0
18000, 60 months,27.27,552.55,E,E5,10+ years,MORTGAGE,100000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,13.24,Nov-2004,28,0,6976,21.4,52,w,Individual,2,0
20000, 60 months,18.94,518.16,D,D2,10+ years,OWN,40000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,17.01,Jan-2000,9,0,18650,81.4,22,w,Individual,0,0
10000, 36 months,10.72,326.07,B,B2,10+ years,OWN,21672.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,10.02,Apr-1981,7,0,9982,42.1,13,w,Individual,0,0
40000, 36 months,6.46,1225.24,A,A1,< 1 year,RENT,150000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,7.82,Apr-1994,5,0,9670,24.8,34,w,Individual,2,0
5000, 36 months,8.19,157.13,A,A4,1 year,MORTGAGE,140000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,16.37,Oct-2003,6,0,7444,30.5,47,w,Individual,1,0
20000, 36 months,10.72,652.13,B,B2,3 years,RENT,85000.0,Source Verified,Nov-2018,Fully Paid,credit_card,10.17,Oct-2014,8,0,16618,27.8,9,w,Individual,0,0
4000, 36 months,13.56,135.86,C,C1,10+ years,MORTGAGE,120000.0,Not Verified,Nov-2018,Fully Paid,debt_consolidation,15.29,May-1985,19,1,15090,40.8,43,w,Individual,1,1
30000, 60 months,19.92,793.49,D,D3,3 years,OWN,88000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,19.15,Mar-2010,12,0,18561,55.7,18,w,Individual,0,0
40000, 60 months,10.72,864.13,B,B2,6 years,RENT,125000.0,Not Verified,Nov-2018,Fully Paid,home_improvement,9.56,Mar-2013,11,0,2681,9.4,17,w,Individual,0,0
28500, 60 months,10.33,610.18,B,B1,6 years,RENT,64000.0,Verified,Nov-2018,Fully Paid,credit_card,36.0,Oct-1998,20,0,26127,22.4,24,w,Individual,0,0
18750, 36 months,14.47,645.12,C,C2,10+ years,MORTGAGE,105000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,8.87,Oct-2000,8,0,7993,35.4,14,w,Individual,2,0
1500, 36 months,8.19,47.14,A,A4,3 years,RENT,80000.0,Not Verified,Nov-2018,Fully Paid,car,14.39,Apr-2000,10,1,4683,19.5,23,f,Individual,1,1
1200, 36 months,26.31,48.55,E,E4,10+ years,RENT,65000.0,Not Verified,Nov-2018,Fully Paid,medical,17.78,Dec-2005,13,0,7543,58.9,29,f,Individual,0,0
20000, 36 months,10.72,652.13,B,B2,10+ years,MORTGAGE,28968.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,33.26,Oct-1994,4,0,32,6.4,20,w,Joint App,3,0
17000, 36 months,8.81,539.1,A,A5,8 years,MORTGAGE,90000.0,Verified,Nov-2018,Fully Paid,debt_consolidation,27.96,May-1997,10,0,7155,77.8,40,w,Individual,5,0
3600, 36 months,10.72,117.39,B,B2,2 years,RENT,30000.0,Verified,Nov-2018,Fully Paid,other,27.56,May-2013,8,0,71,0.3,16,w,Joint App,0,0
10000, 36 months,19.92,371.23,D,D3,10+ years,MORTGAGE,108000.0,Not Verified,Nov-2018,Fully Paid,vacation,20.43,Apr-2004,19,0,48418,73.9,26,w,Individual,1,0
15000, 36 months,19.92,556.85,D,D3,6 years,RENT,37000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,15.89,Sep-2004,8,1,5166,37.4,15,w,Individual,0,1
32000, 60 months,8.19,651.76,A,A4,10+ years,MORTGAGE,150000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,17.13,May-2002,32,0,46723,41.4,64,w,Individual,4,0
9000, 36 months,7.56,280.21,A,A3,10+ years,MORTGAGE,125000.0,Not Verified,Nov-2018,Fully Paid,credit_card,13.77,Mar-2004,12,0,27217,49.5,26,w,Individual,6,0
15000, 60 months,15.02,357.01,C,C3,10+ years,MORTGAGE,120000.0,Source Verified,Nov-2018,Fully Paid,debt_consolidation,8.13,Aug-1994,7,0,15970,85.9,16,w,Individual,4,0
20000, 60 months,13.56,460.82,C,C1,< 1 year,RENT,50000.0,Source Verified,Nov-2018,Fully Paid,credit_card,8.71,May-1998,5,0,14429,91.3,5,w,Individual,0,0
