emp_length,term,grade,sub_grade,verification_status,mort_acc,purpose,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,initial_list_status_w,application_type_Joint App,loan_amnt,int_rate,installment,annual_inc,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,pub_rec_bankruptcies,mort_acc_missing,emp_length_missing,credit_history_years,issue_years,loan_status
3.0,0.0,2.0,11.0,2.0,0.0,0.20956079697077099,0.0,1.0,0.0,1.0,0.0,6000.0,13.49,203.59,40000.0,30.84,11.0,0.0,4775.0,88.4,14.0,0.0,0.0,0.0,12.41615331964408,2.080766598220397,
3.0,0.0,1.0,5.0,1.0,2.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,20000.0,8.67,632.93,150000.0,17.38,13.0,1.0,12850.0,63.9,36.0,1.0,0.0,0.0,26.99794661190965,3.912388774811773,0.0
3.0,1.0,2.0,13.0,1.0,2.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,14975.0,15.31,358.7,41000.0,28.28,8.0,1.0,2339.0,32.0,29.0,1.0,0.0,0.0,27.33196440793977,4.8350444900752905,0.0
1.0,0.0,1.0,5.0,2.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,13000.0,8.24,408.82,84900.0,25.27,12.0,1.0,14470.0,57.0,16.0,1.0,0.0,0.0,24.91170431211499,1.995893223819302,0.0
10.0,0.0,3.0,18.0,1.0,2.0,0.11740690168749851,1.0,0.0,0.0,1.0,0.0,7350.0,20.0,273.16,85548.0,24.9,9.0,0.0,2986.0,78.6,31.0,0.0,0.0,0.0,18.91307323750856,1.4154688569472964,1.0
10.0,1.0,3.0,18.0,1.0,2.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,20000.0,17.57,503.21,90000.0,12.89,13.0,0.0,25704.0,54.0,44.0,0.0,0.0,0.0,17.08145106091718,4.501026694045175,0.0
5.0,0.0,2.0,13.0,1.0,1.0,0.20956079697077099,0.0,1.0,0.0,0.0,0.0,6000.0,16.29,211.81,39000.0,11.63,11.0,0.0,10885.0,78.9,33.0,0.0,0.0,0.0,17.911019849418206,5.66735112936345,1.0
1.0,0.0,1.0,9.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,6300.0,11.53,207.84,43000.0,13.28,24.0,0.0,4973.0,42.5,33.0,0.0,0.0,0.0,11.75085557837098,3.583846680355921,0.0
6.0,0.0,1.0,6.0,0.0,3.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,8000.0,9.93,257.88,57200.0,17.21,13.0,1.0,8323.0,44.3,30.0,1.0,0.0,0.0,20.164271047227928,1.6673511293634498,
10.0,0.0,1.0,9.0,2.0,2.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,21600.0,11.49,712.18,71572.8,9.41,11.0,1.0,5312.0,25.5,13.0,1.0,0.0,0.0,15.58384668035592,2.4996577686516086,0.0
9.0,0.0,1.0,7.0,2.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,9000.0,10.99,294.61,48000.0,11.53,5.0,0.0,8254.0,62.1,8.0,0.0,0.0,0.0,13.834360027378509,4.501026694045175,0.0
7.0,0.0,1.0,9.0,0.0,1.0,0.16612302281343944,1.0,0.0,0.0,0.0,0.0,12000.0,11.99,398.52,65000.0,9.79,21.0,0.0,15762.0,48.3,55.0,0.0,0.0,0.0,19.16495550992471,4.164271047227926,1.0
10.0,0.0,0.0,3.0,0.0,1.0,0.16350927959509962,1.0,0.0,0.0,1.0,0.0,6800.0,7.39,211.18,45000.0,9.95,7.0,0.0,3492.0,47.8,16.0,0.0,0.0,0.0,18.666666666666668,2.6666666666666665,1.0
8.0,0.0,3.0,15.0,2.0,0.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,6650.0,16.29,234.75,64000.0,26.08,12.0,0.0,2695.0,10.8,32.0,0.0,0.0,0.0,26.16290212183436,2.6666666666666665,1.0
7.0,0.0,0.0,3.0,0.0,2.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,15000.0,7.9,469.36,105000.0,5.95,10.0,0.0,39917.0,70.3,34.0,0.0,0.0,0.0,27.416837782340863,6.080766598220397,1.0
1.0,0.0,2.0,13.0,0.0,1.0,0.16350927959509962,0.0,0.0,1.0,1.0,0.0,4800.0,16.14,169.09,42000.0,11.86,15.0,0.0,11014.0,41.1,37.0,0.0,0.0,0.0,9.415468856947296,0.2491444216290212,0.0
0.0,0.0,0.0,0.0,2.0,4.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,16000.0,5.32,481.84,87000.0,3.85,7.0,0.0,14593.0,26.6,14.0,0.0,0.0,0.0,19.33196440793977,2.414784394250513,0.0
9.0,0.0,1.0,8.0,0.0,1.0,0.19611358478331362,1.0,0.0,0.0,1.0,0.0,2000.0,12.49,66.9,105000.0,11.63,7.0,0.0,8954.0,87.8,13.0,0.0,0.0,0.0,17.3305954825462,4.6680355920602326,0.0
6.0,0.0,1.0,9.0,2.0,2.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,6000.0,12.49,200.7,45000.0,12.96,13.0,0.0,10635.0,45.6,19.0,0.0,0.0,0.0,16.331279945242983,4.501026694045175,0.0
10.0,0.0,0.0,0.0,0.0,2.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,11000.0,5.31,331.22,80000.0,17.38,6.0,0.0,3396.0,8.2,15.0,0.0,0.0,0.0,11.912388774811772,0.6680355920602327,0.0
1.0,0.0,2.0,11.0,2.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,30000.0,12.99,1010.68,206000.0,5.59,13.0,0.0,28194.0,60.6,19.0,0.0,0.0,0.0,13.415468856947296,2.913073237508556,0.0
4.0,1.0,1.0,6.0,2.0,4.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,25000.0,9.49,524.93,85000.0,21.39,7.0,0.0,36042.0,67.9,16.0,0.0,0.0,0.0,23.50171115674196,3.997262149212868,0.0
3.0,0.0,4.0,23.0,0.0,0.0,0.2761460063594455,0.0,0.0,1.0,0.0,0.0,2800.0,21.98,106.91,18000.0,12.8,7.0,0.0,6350.0,90.7,7.0,0.0,0.0,0.0,9.24845995893224,5.749486652977413,
2.0,0.0,0.0,3.0,0.0,0.0,0.17142454549868447,0.0,1.0,0.0,1.0,0.0,15000.0,7.26,464.95,52000.0,25.57,13.0,0.0,14811.0,22.6,33.0,0.0,0.0,0.0,22.666666666666668,3.4168377823408624,0.0
10.0,0.0,0.0,1.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,16000.0,6.99,493.97,82000.0,29.32,14.0,0.0,18137.0,43.0,25.0,0.0,0.0,0.0,13.08145106091718,1.911019849418207,0.0
7.0,1.0,2.0,10.0,0.0,2.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,15000.0,12.79,339.69,110000.0,27.91,13.0,0.0,34327.0,70.3,30.0,0.0,0.0,0.0,19.58384668035592,2.414784394250513,0.0
10.0,0.0,2.0,11.0,2.0,1.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,4800.0,13.59,163.1,52000.0,23.51,15.0,3.0,13886.0,70.5,24.0,0.0,0.0,0.0,27.99726214921287,1.6673511293634498,0.0
10.0,0.0,1.0,6.0,0.0,1.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,7350.0,10.65,239.42,48000.0,11.93,5.0,0.0,15587.0,77.5,5.0,0.0,1.0,0.0,12.91170431211499,7.082819986310746,
2.0,1.0,3.0,15.0,2.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,15600.0,15.61,376.14,60000.0,23.3,7.0,1.0,2866.0,20.6,15.0,0.0,0.0,0.0,15.16495550992471,4.501026694045175,
2.0,0.0,0.0,3.0,2.0,1.0,0.20956079697077099,0.0,1.0,0.0,1.0,0.0,20000.0,6.92,616.82,90000.0,12.65,7.0,0.0,10249.0,35.8,21.0,0.0,0.0,0.0,17.9958932238193,3.912388774811773,0.0
10.0,0.0,0.0,2.0,2.0,3.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,2000.0,6.97,61.73,54000.0,5.04,7.0,0.0,3360.0,33.9,31.0,0.0,0.0,0.0,25.50034223134839,2.6666666666666665,1.0
8.0,0.0,2.0,13.0,0.0,1.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,5000.0,14.46,172.01,50000.0,5.35,8.0,0.0,3763.0,44.8,22.0,0.0,0.0,0.0,11.416837782340862,2.833675564681725,0.0
5.0,1.0,2.0,13.0,0.0,1.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,20000.0,13.99,465.27,80000.0,17.33,8.0,1.0,8835.0,58.9,19.0,1.0,0.0,0.0,16.331279945242983,3.249828884325804,0.0
2.0,0.0,2.0,13.0,1.0,1.0,0.20956079697077099,0.0,1.0,0.0,0.0,0.0,8225.0,15.61,287.59,27300.0,26.81,8.0,0.0,28154.0,69.7,13.0,0.0,0.0,0.0,22.0807665982204,4.996577686516085,1.0
4.0,1.0,2.0,13.0,1.0,3.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,16000.0,14.49,376.37,68000.0,15.64,5.0,0.0,14439.0,70.1,21.0,0.0,0.0,0.0,14.99794661190965,2.329911019849418,0.0
5.0,0.0,3.0,16.0,1.0,0.0,0.17142454549868447,1.0,0.0,0.0,0.0,0.0,4775.0,16.55,169.18,65000.0,25.2,6.0,0.0,1217.0,64.1,8.0,0.0,0.0,0.0,15.997262149212869,3.082819986310746,0.0
10.0,0.0,3.0,19.0,0.0,1.0,0.20956079697077099,1.0,0.0,0.0,1.0,1.0,8000.0,21.45,303.26,23040.0,3.04,2.0,0.0,225.0,0.6,7.0,0.0,0.0,1.0,19.416837782340863,1.4154688569472964,1.0
2.0,0.0,0.0,3.0,0.0,4.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,4900.0,6.92,151.12,65000.0,15.29,21.0,0.0,11662.0,31.0,31.0,0.0,0.0,0.0,17.83436002737851,3.7508555783709783,1.0
10.0,0.0,0.0,3.0,0.0,3.0,0.16350927959509962,0.0,0.0,1.0,1.0,0.0,4000.0,7.35,124.15,44500.0,6.07,6.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,14.247775496235455,1.08145106091718,
4.0,1.0,4.0,24.0,2.0,1.0,0.16612302281343944,0.0,1.0,0.0,0.0,0.0,10000.0,17.88,253.29,109000.0,11.2,9.0,0.0,1341.0,24.4,17.0,0.0,1.0,0.0,24.41615331964408,7.835728952772074,0.0
10.0,0.0,1.0,9.0,2.0,3.0,0.20956079697077099,1.0,0.0,0.0,1.0,1.0,24000.0,11.49,791.32,101000.0,26.66,13.0,0.0,3582.0,23.4,38.0,0.0,0.0,0.0,14.581793292265573,2.080766598220397,1.0
10.0,1.0,3.0,19.0,0.0,5.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,24200.0,17.86,612.68,55000.0,29.35,11.0,0.0,19675.0,43.5,26.0,0.0,0.0,0.0,14.666666666666666,3.164955509924709,0.0
9.0,0.0,0.0,0.0,0.0,4.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,12500.0,6.03,380.45,55000.0,14.47,7.0,0.0,7681.0,40.9,13.0,0.0,0.0,0.0,23.50171115674196,5.500342231348392,0.0
2.0,1.0,1.0,7.0,0.0,2.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,15000.0,10.99,326.07,63000.0,20.57,9.0,0.0,3419.0,38.4,39.0,0.0,0.0,0.0,17.163586584531142,4.249144421629021,0.0
2.0,0.0,2.0,14.0,1.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,6400.0,15.99,224.98,39520.0,19.31,13.0,0.0,12457.0,64.2,27.0,0.0,0.0,0.0,30.581793292265573,2.080766598220397,
2.0,0.0,3.0,18.0,2.0,5.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,8000.0,19.99,297.27,135000.0,20.4,25.0,0.0,38070.0,57.3,52.0,0.0,0.0,0.0,18.16290212183436,2.4996577686516086,0.0
2.0,0.0,3.0,16.0,1.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,6025.0,18.06,218.0,32000.0,2.78,4.0,0.0,404.0,14.4,10.0,0.0,0.0,0.0,14.080766598220396,1.08145106091718,0.0
0.0,0.0,3.0,17.0,0.0,0.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,13500.0,16.99,481.25,50000.0,19.06,8.0,0.0,13860.0,63.0,13.0,0.0,0.0,0.0,27.750855578370977,4.583162217659138,0.0
9.0,0.0,1.0,8.0,2.0,0.0,0.16612302281343944,0.0,0.0,1.0,1.0,0.0,4000.0,10.78,130.54,51000.0,20.75,9.0,1.0,4883.0,49.3,17.0,0.0,0.0,0.0,32.082135523613964,3.082819986310746,1.0
10.0,0.0,3.0,16.0,2.0,3.0,0.19611358478331362,0.0,1.0,0.0,1.0,0.0,12000.0,18.06,434.2,110000.0,25.4,11.0,0.0,8895.0,96.7,39.0,0.0,0.0,0.0,30.91307323750856,1.5824777549623543,0.0
10.0,0.0,0.0,3.0,2.0,5.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,15000.0,7.69,467.91,85000.0,14.46,13.0,0.0,3700.0,24.7,38.0,0.0,0.0,0.0,17.163586584531142,4.41615331964408,
10.0,0.0,3.0,16.0,1.0,4.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,21075.0,16.29,743.96,48000.0,33.6,20.0,0.0,11906.0,35.1,43.0,0.0,0.0,0.0,26.16290212183436,4.501026694045175,1.0
1.0,0.0,4.0,20.0,1.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,25500.0,19.99,947.55,51000.0,34.99,13.0,0.0,24413.0,91.8,27.0,0.0,0.0,0.0,15.416837782340862,2.833675564681725,0.0
10.0,0.0,2.0,10.0,2.0,1.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,10000.0,12.74,335.69,120000.0,4.15,16.0,0.0,11191.0,96.5,22.0,0.0,0.0,0.0,24.583162217659137,1.911019849418207,1.0
10.0,0.0,2.0,11.0,2.0,0.0,0.17142454549868447,0.0,1.0,0.0,0.0,0.0,28000.0,12.69,939.26,95000.0,10.57,7.0,0.0,38230.0,77.1,14.0,0.0,0.0,0.0,22.748802190280628,3.4168377823408624,
1.0,0.0,3.0,18.0,1.0,0.0,0.16350927959509962,0.0,0.0,1.0,0.0,0.0,4000.0,20.39,149.46,24900.0,23.71,5.0,0.0,2188.0,59.1,22.0,0.0,0.0,0.0,8.501026694045175,0.8350444900752909,1.0
7.0,1.0,1.0,7.0,0.0,1.0,0.17142454549868447,0.0,1.0,0.0,1.0,0.0,28000.0,9.99,594.78,75000.0,28.9,9.0,0.0,51829.0,72.5,29.0,0.0,0.0,0.0,19.082819986310746,3.501711156741957,0.0
0.0,0.0,3.0,15.0,1.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,20000.0,16.59,708.99,50000.0,12.79,7.0,0.0,19035.0,90.6,9.0,0.0,0.0,0.0,11.249828884325805,4.6680355920602326,0.0
8.0,0.0,2.0,10.0,2.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,32000.0,12.29,1067.3,120000.0,12.05,14.0,0.0,16425.0,56.2,30.0,0.0,0.0,0.0,21.415468856947296,3.583846680355921,
10.0,0.0,0.0,0.0,0.0,2.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,7000.0,5.32,210.81,50000.0,10.2,13.0,0.0,7200.0,10.2,25.0,0.0,0.0,0.0,41.3305954825462,2.9979466119096507,1.0
10.0,0.0,3.0,17.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,7600.0,18.85,278.01,64000.0,20.44,6.0,1.0,7344.0,63.9,18.0,1.0,0.0,0.0,17.163586584531142,5.500342231348392,0.0
10.0,0.0,2.0,11.0,2.0,1.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,10525.0,12.69,353.06,45000.0,16.19,20.0,1.0,5612.0,30.0,49.0,1.0,0.0,0.0,33.24845995893224,3.501711156741957,1.0
10.0,0.0,3.0,17.0,1.0,0.0,0.20956079697077099,0.0,1.0,0.0,1.0,0.0,11200.0,19.03,410.72,32000.0,31.7,7.0,0.0,11146.0,58.0,9.0,0.0,0.0,1.0,15.912388774811772,1.08145106091718,0.0
10.0,0.0,4.0,20.0,2.0,3.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,6475.0,22.39,248.6,30000.0,23.12,12.0,0.0,12559.0,55.1,17.0,0.0,0.0,0.0,17.415468856947296,2.414784394250513,0.0
0.0,0.0,1.0,6.0,2.0,2.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,17600.0,11.14,577.37,140000.0,4.28,12.0,0.0,13893.0,38.6,30.0,0.0,0.0,0.0,17.163586584531142,5.582477754962355,0.0
10.0,0.0,1.0,8.0,2.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,11200.0,13.11,377.97,52000.0,16.04,4.0,0.0,12791.0,69.5,10.0,0.0,0.0,0.0,15.997262149212869,6.581793292265571,0.0
8.0,0.0,5.0,28.0,2.0,1.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,10200.0,24.99,405.5,34000.0,31.75,12.0,0.0,5572.0,31.7,30.0,0.0,0.0,0.0,25.582477754962355,3.7508555783709783,1.0
3.0,1.0,1.0,8.0,2.0,5.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,18000.0,10.99,391.28,102000.0,19.76,13.0,0.0,11955.0,71.2,47.0,0.0,0.0,0.0,17.163586584531142,3.3319644079397674,0.0
0.0,1.0,3.0,19.0,2.0,2.0,0.20956079697077099,1.0,0.0,0.0,0.0,1.0,11425.0,19.99,302.63,25000.0,45.03,13.0,1.0,4.0,0.1,34.0,1.0,0.0,0.0,15.58384668035592,2.5817932922655715,0.0
0.0,0.0,2.0,14.0,2.0,0.0,0.21991341629407252,0.0,0.0,1.0,0.0,0.0,5000.0,15.59,174.78,24000.0,28.3,2.0,0.0,8814.0,93.8,7.0,0.0,0.0,0.0,17.415468856947296,2.414784394250513,
9.0,0.0,0.0,1.0,0.0,6.0,0.16350927959509962,1.0,0.0,0.0,0.0,0.0,5000.0,6.49,153.23,68000.0,26.12,18.0,0.0,31608.0,45.4,46.0,0.0,0.0,0.0,17.3305954825462,3.997262149212868,0.0
8.0,0.0,4.0,20.0,2.0,1.0,0.20956079697077099,0.0,1.0,0.0,1.0,0.0,35000.0,18.25,1269.73,160000.0,20.02,20.0,0.0,89118.0,64.0,76.0,0.0,0.0,0.0,30.16290212183436,3.501711156741957,0.0
10.0,1.0,1.0,5.0,2.0,5.0,0.16612302281343944,1.0,0.0,0.0,1.0,0.0,20000.0,8.18,407.26,90000.0,1.7,16.0,0.0,1244.0,1.6,31.0,0.0,0.0,0.0,39.2498288843258,3.668720054757016,0.0
2.0,0.0,2.0,12.0,2.0,1.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,11500.0,15.02,398.77,56000.0,36.73,13.0,0.0,12099.0,52.6,19.0,0.0,0.0,0.0,12.83504449007529,0.5010266940451745,
10.0,1.0,3.0,16.0,1.0,2.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,21550.0,15.99,523.94,75000.0,34.4,23.0,0.0,26447.0,51.6,34.0,0.0,0.0,0.0,20.91170431211499,3.997262149212868,
6.0,0.0,1.0,9.0,2.0,0.0,0.23012062990948087,0.0,0.0,1.0,1.0,0.0,13000.0,12.49,434.84,52000.0,32.75,7.0,0.0,9565.0,75.3,16.0,0.0,0.0,0.0,14.581793292265573,4.249144421629021,0.0
5.0,0.0,1.0,9.0,2.0,0.0,0.21991341629407252,0.0,1.0,0.0,1.0,0.0,15000.0,12.73,503.47,38000.0,24.98,12.0,0.0,505.0,1.7,13.0,0.0,0.0,0.0,5.08145106091718,0.2491444216290212,1.0
3.0,0.0,2.0,10.0,2.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,22000.0,12.39,734.82,63000.0,16.3,10.0,0.0,20437.0,75.1,18.0,0.0,0.0,0.0,31.50171115674196,3.997262149212868,0.0
10.0,0.0,2.0,11.0,0.0,3.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,20000.0,14.03,683.85,87000.0,27.78,13.0,0.0,26754.0,45.8,25.0,0.0,0.0,0.0,13.834360027378509,0.5831622176591376,
10.0,0.0,2.0,13.0,2.0,0.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,6000.0,14.99,207.97,30000.0,12.16,8.0,0.0,7254.0,67.2,11.0,0.0,0.0,0.0,22.16290212183436,2.080766598220397,0.0
10.0,0.0,1.0,9.0,1.0,0.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,5600.0,11.49,184.64,33000.0,23.49,5.0,1.0,7476.0,69.2,9.0,1.0,0.0,0.0,18.414784394250518,2.080766598220397,0.0
10.0,1.0,0.0,2.0,2.0,7.0,0.20956079697077099,0.0,1.0,0.0,1.0,0.0,22000.0,6.97,435.32,295000.0,3.8,13.0,0.0,1613.0,3.7,29.0,0.0,0.0,0.0,16.082135523613964,2.833675564681725,1.0
7.0,0.0,2.0,14.0,1.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,13825.0,14.99,479.19,110000.0,12.42,11.0,2.0,8258.0,71.8,21.0,0.0,0.0,0.0,26.24777549623545,4.164271047227926,0.0
6.0,0.0,3.0,17.0,2.0,0.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,16000.0,18.99,586.42,50000.0,13.59,20.0,0.0,6524.0,7.0,21.0,0.0,0.0,0.0,13.66735112936345,1.995893223819302,0.0
2.0,0.0,1.0,5.0,0.0,4.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,17000.0,9.71,546.24,75000.0,12.77,14.0,0.0,33374.0,46.3,22.0,0.0,0.0,0.0,22.32991101984942,5.500342231348392,1.0
5.0,0.0,1.0,5.0,0.0,7.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,10000.0,8.18,314.2,85000.0,34.19,13.0,0.0,41381.0,75.2,35.0,0.0,0.0,0.0,35.912388774811774,3.249828884325804,0.0
10.0,0.0,3.0,16.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,12950.0,16.55,458.81,45000.0,14.75,9.0,1.0,6467.0,59.0,22.0,1.0,0.0,0.0,24.164271047227928,3.7508555783709783,0.0
10.0,0.0,1.0,8.0,2.0,4.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,29975.0,12.49,1002.63,60000.0,15.46,13.0,0.0,28158.0,48.2,21.0,0.0,0.0,0.0,20.331279945242983,4.8350444900752905,0.0
1.0,1.0,2.0,12.0,2.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,19400.0,13.98,451.21,44158.4,27.72,18.0,0.0,26672.0,69.8,24.0,0.0,0.0,0.0,17.3305954825462,4.249144421629021,
4.0,0.0,2.0,14.0,0.0,1.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,9975.0,14.65,344.08,25000.0,16.42,12.0,0.0,10446.0,79.7,32.0,0.0,0.0,0.0,16.750171115674195,3.8357289527720737,0.0
10.0,0.0,4.0,23.0,1.0,2.0,0.21991341629407252,1.0,0.0,0.0,0.0,0.0,2000.0,20.99,75.34,80000.0,4.16,5.0,0.0,5077.0,76.9,11.0,0.0,0.0,0.0,16.750171115674195,4.331279945242985,0.0
1.0,0.0,2.0,13.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,3500.0,16.14,123.3,75000.0,5.61,8.0,0.0,5541.0,70.1,20.0,0.0,0.0,0.0,12.996577686516083,0.4161533196440794,0.0
1.0,0.0,4.0,23.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,7475.0,21.99,285.44,21000.0,26.69,8.0,0.0,8432.0,92.7,14.0,0.0,0.0,0.0,13.500342231348393,4.8350444900752905,0.0
1.0,1.0,1.0,7.0,2.0,1.0,0.20956079697077099,0.0,1.0,0.0,1.0,0.0,18000.0,9.99,382.36,80000.0,20.91,6.0,0.0,19535.0,88.8,12.0,0.0,0.0,0.0,22.581793292265573,3.912388774811773,1.0
3.0,0.0,0.0,0.0,0.0,2.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,10000.0,5.32,301.15,45000.0,20.16,18.0,0.0,10882.0,16.1,29.0,0.0,0.0,0.0,14.499657768651607,2.833675564681725,0.0
10.0,0.0,0.0,1.0,1.0,3.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,22000.0,6.62,675.49,75000.0,14.4,7.0,0.0,3955.0,40.4,16.0,0.0,0.0,1.0,23.082819986310746,5.582477754962355,0.0
8.0,1.0,4.0,21.0,2.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,24175.0,20.49,647.1,69000.0,9.06,10.0,0.0,10558.0,84.5,29.0,0.0,0.0,0.0,18.414784394250518,4.8350444900752905,0.0
7.0,0.0,1.0,7.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,13000.0,9.99,419.42,65000.0,9.71,7.0,0.0,16508.0,38.8,10.0,0.0,0.0,0.0,13.582477754962357,3.668720054757016,
10.0,0.0,0.0,3.0,2.0,1.0,0.21991341629407252,1.0,0.0,0.0,1.0,0.0,9400.0,7.35,291.76,60000.0,6.2,4.0,0.0,14887.0,58.4,11.0,0.0,0.0,0.0,9.834360027378509,1.6673511293634498,
10.0,1.0,2.0,11.0,1.0,7.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,25000.0,14.16,583.79,60000.0,18.5,11.0,0.0,30382.0,44.4,27.0,0.0,0.0,0.0,26.16290212183436,4.91170431211499,0.0
7.0,0.0,0.0,3.0,1.0,0.0,0.19611358478331362,0.0,0.0,1.0,1.0,0.0,15000.0,7.26,464.95,55000.0,14.31,7.0,0.0,27914.0,68.2,21.0,0.0,0.0,0.0,20.249144421629023,3.082819986310746,0.0
10.0,0.0,1.0,8.0,2.0,0.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,24750.0,10.75,807.36,55000.0,13.88,12.0,0.0,20232.0,46.0,15.0,0.0,0.0,0.0,10.74880219028063,2.6666666666666665,
10.0,0.0,1.0,7.0,2.0,3.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,1800.0,11.39,59.27,67500.0,15.09,34.0,1.0,23668.0,41.7,64.0,0.0,0.0,0.0,39.2498288843258,1.995893223819302,
10.0,0.0,2.0,14.0,1.0,3.0,0.16612302281343944,1.0,0.0,0.0,0.0,0.0,5000.0,14.65,172.48,48000.0,16.86,11.0,0.0,23231.0,57.4,26.0,0.0,0.0,1.0,18.91307323750856,3.4168377823408624,0.0
4.0,1.0,3.0,19.0,2.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,11500.0,17.86,291.15,36000.0,38.07,10.0,0.0,11976.0,61.7,21.0,0.0,0.0,0.0,27.16495550992471,3.668720054757016,1.0
10.0,0.0,0.0,3.0,0.0,3.0,0.16612302281343944,1.0,0.0,0.0,0.0,0.0,9000.0,7.26,278.97,115000.0,19.69,16.0,0.0,38899.0,74.2,35.0,0.0,0.0,0.0,31.835728952772072,3.501711156741957,0.0
3.0,1.0,1.0,8.0,1.0,0.0,0.17142454549868447,0.0,1.0,0.0,1.0,0.0,13200.0,11.67,291.44,35000.0,8.57,9.0,0.0,10469.0,32.8,19.0,0.0,0.0,0.0,22.414784394250518,4.164271047227926,0.0
5.0,0.0,2.0,11.0,0.0,3.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,11000.0,13.49,373.24,114400.0,14.9,14.0,0.0,7999.0,26.0,18.0,0.0,0.0,0.0,11.58384668035592,2.4996577686516086,1.0
